sale_id,invoice_date,product_id,distributor_id,region,state,city,channel,quantity_units,gross_sales_inr,discount_inr,net_sales_inr,cogs_inr,gross_profit_inr,units_returned,return_value_inr,doctor_specialty,sales_rep_id,payment_days,on_time_payment
S000160,2024-09-23,P035,D004,West,Maharashtra,Mumbai,E-Pharmacy,76,13734.72,925.89,12808.83,6765.52,6043.31,0,0,Pulmonologist,SR016,23,Yes
S000161,2024-08-08,P001,D009,South,Telangana,Hyderabad,E-Pharmacy,492,21106.8,1798.54,19308.26,10297.56,9010.7,0,0,Cardiologist,SR017,19,Yes
S000162,2024-08-29,P010,D049,North,Delhi,New Delhi,E-Pharmacy,132,21583.32,1415.56,20167.76,9766.68,10401.08,0,0,Not Applicable,SR018,48,Yes
S000163,2024-08-29,P003,D049,North,Delhi,New Delhi,E-Pharmacy,392,32210.64,2301.28,29909.36,15193.92,14715.44,0,0,Gastroenterologist,SR019,52,Yes
S000164,2025-08-24,P016,D029,West,Gujarat,Ahmedabad,E-Pharmacy,278,27066.08,1794.32,25271.76,13466.32,11805.44,0,0,Diabetologist,SR020,61,No
S000165,2025-06-11,P021,D032,South,Tamil Nadu,Chennai,Hospital,465,73711.8,8845.42,64866.38,33814.8,31051.58,0,0,Not Applicable,SR021,27,Yes
S000166,2024-02-28,P018,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,255,32425.8,3496.39,28929.41,17434.35,11495.06,0,0,Cardiologist,SR022,14,Yes
S000167,2024-06-20,P009,D031,South,Karnataka,Bengaluru,Retail Pharmacy,417,58792.83,4345.67,54447.16,26967.39,27479.77,0,0,Not Applicable,SR023,30,Yes
S000168,2024-02-17,P017,D033,South,Telangana,Hyderabad,Clinic,374,34609.96,3265.91,31344.05,18408.28,12935.77,0,0,Diabetologist,SR024,17,Yes
S000169,2025-02-04,P026,D034,East,West Bengal,Kolkata,E-Pharmacy,75,3798.75,309.38,3489.37,1918.5,1570.87,0,0,General Physician,SR001,16,Yes
S000170,2024-03-27,P021,D025,North,Delhi,New Delhi,Government Tender,283,44861.16,8523.62,36337.54,20579.76,15757.78,0,0,Not Applicable,SR002,55,Yes
S000171,2025-02-19,P020,D028,West,Maharashtra,Mumbai,Clinic,445,56345.9,4508.19,51837.71,25044.6,26793.11,0,0,Not Applicable,SR003,26,Yes
S000172,2025-07-25,P031,D043,South,Karnataka,Bengaluru,Clinic,310,37699.1,2474.21,35224.89,18125.7,17099.19,0,0,Orthopedist,SR004,18,No
S000173,2024-12-04,P027,D049,North,Delhi,New Delhi,E-Pharmacy,65,4739.15,357.86,4381.29,2235.35,2145.94,0,0,Orthopedist,SR005,57,Yes
S000174,2025-12-06,P023,D046,East,West Bengal,Kolkata,Retail Pharmacy,295,56014.6,3689.77,52324.83,27594.3,24730.53,0,0,Orthopedist,SR006,30,Yes
S000175,2024-03-20,P021,D004,West,Maharashtra,Mumbai,E-Pharmacy,334,52945.68,3623.78,49321.9,24288.48,25033.42,0,0,Not Applicable,SR007,35,No
S000176,2025-03-20,P006,D039,North,Punjab,Ludhiana,E-Pharmacy,246,26550.78,2331.4,24219.38,14275.38,9944,0,0,Orthopedist,SR008,35,Yes
S000177,2024-06-24,P025,D031,South,Karnataka,Bengaluru,Retail Pharmacy,504,15971.76,1590.54,14381.22,7791.84,6589.38,0,0,Pulmonologist,SR009,38,Yes
S000178,2024-10-31,P002,D018,West,Rajasthan,Jaipur,Clinic,304,14619.36,1492.16,13127.2,7384.16,5743.04,0,0,Pulmonologist,SR010,25,Yes
S000179,2025-03-29,P016,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,114,11099.04,1028.14,10070.9,5522.16,4548.74,0,0,Diabetologist,SR011,3,Yes
S000180,2024-12-06,P014,D034,East,West Bengal,Kolkata,E-Pharmacy,397,19917.49,1312.85,18604.64,10059.98,8544.66,0,0,Diabetologist,SR012,33,No
S000181,2025-07-23,P034,D030,West,Rajasthan,Jaipur,Government Tender,147,21491.4,4083.37,17408.03,9724.05,7683.98,0,0,Not Applicable,SR013,66,No
S000182,2024-03-10,P009,D031,South,Karnataka,Bengaluru,Retail Pharmacy,233,32850.67,2526.26,30324.41,15068.11,15256.3,0,0,Not Applicable,SR014,40,Yes
S000183,2025-12-22,P002,D040,West,Maharashtra,Mumbai,Government Tender,214,10291.26,1955.34,8335.92,5198.06,3137.86,0,0,Orthopedist,SR015,47,No
S000184,2024-09-19,P030,D057,South,Telangana,Hyderabad,Hospital,591,68567.82,8228.14,60339.68,36866.58,23473.1,0,0,Pulmonologist,SR016,25,Yes
S000185,2024-08-06,P032,D010,East,West Bengal,Kolkata,Government Tender,187,21733.14,4129.3,17603.84,9658.55,7945.29,0,0,Not Applicable,SR017,76,No
S000186,2024-05-15,P036,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,362,161806.76,10325.08,151481.68,82134.18,69347.5,0,0,General Physician,SR018,8,Yes
S000187,2025-11-30,P025,D025,North,Delhi,New Delhi,Government Tender,407,12897.83,2450.59,10447.24,6292.22,4155.02,0,0,General Physician,SR019,68,No
S000188,2025-02-02,P021,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,247,39154.44,2983.83,36170.61,17961.84,18208.77,0,0,Not Applicable,SR020,40,Yes
S000189,2024-02-15,P010,D059,East,Odisha,Bhubaneswar,E-Pharmacy,225,36789.75,3087.86,33701.89,16647.75,17054.14,0,0,Not Applicable,SR021,9,Yes
S000190,2024-06-10,P024,D031,South,Karnataka,Bengaluru,Retail Pharmacy,70,29864.1,2640.21,27223.89,15159.2,12064.69,0,0,Pulmonologist,SR022,34,Yes
S000191,2025-07-11,P014,D004,West,Maharashtra,Mumbai,E-Pharmacy,444,22275.48,1381.4,20894.08,11250.96,9643.12,0,0,Orthopedist,SR023,26,Yes
S000192,2024-08-31,P021,D030,West,Rajasthan,Jaipur,Government Tender,93,14742.36,2801.05,11941.31,6762.96,5178.35,0,0,Not Applicable,SR024,68,No
S000193,2025-01-06,P024,D033,South,Telangana,Hyderabad,Clinic,310,132255.3,9159.78,123095.52,67133.6,55961.92,21,8338.73,Pulmonologist,SR001,16,Yes
S000194,2024-03-24,P006,D040,West,Maharashtra,Mumbai,Government Tender,104,11224.72,2132.7,9092.02,6035.12,3056.9,0,0,Orthopedist,SR002,40,Yes
S000195,2024-06-22,P003,D007,South,Karnataka,Bengaluru,Hospital,192,15776.64,1893.2,13883.44,7441.92,6441.52,0,0,General Physician,SR003,29,Yes
S000196,2024-12-27,P025,D030,West,Rajasthan,Jaipur,Government Tender,390,12359.1,2348.23,10010.87,6029.4,3981.47,0,0,Diabetologist,SR004,75,No
S000197,2025-07-17,P011,D020,South,Tamil Nadu,Chennai,Government Tender,318,61078.26,11604.87,49473.39,30089.16,19384.23,0,0,Orthopedist,SR005,58,No
S000198,2024-06-22,P023,D002,North,Uttar Pradesh,Lucknow,Hospital,426,80888.88,9706.67,71182.21,39848.04,31334.17,0,0,Diabetologist,SR006,16,No
S000199,2025-12-09,P010,D005,West,Gujarat,Ahmedabad,Government Tender,278,45455.78,8636.6,36819.18,20569.22,16249.96,0,0,Not Applicable,SR007,39,No
S000200,2025-03-30,P009,D015,North,Punjab,Ludhiana,Government Tender,198,27916.02,5304.04,22611.98,12804.66,9807.32,0,0,Not Applicable,SR008,38,Yes
S000201,2025-09-10,P014,D010,East,West Bengal,Kolkata,Government Tender,320,16054.4,3050.34,13004.06,8108.8,4895.26,0,0,Cardiologist,SR009,67,No
S000202,2024-11-05,P023,D030,West,Rajasthan,Jaipur,Government Tender,57,10823.16,2056.4,8766.76,5331.78,3434.98,0,0,Cardiologist,SR010,71,No
S000203,2024-10-04,P006,D049,North,Delhi,New Delhi,E-Pharmacy,275,29680.75,3120.91,26559.84,15958.25,10601.59,0,0,General Physician,SR011,45,Yes
S000204,2025-08-22,P004,D047,East,Odisha,Bhubaneswar,Hospital,475,34162,4099.44,30062.56,16995.5,13067.06,0,0,Gastroenterologist,SR012,39,Yes
S000205,2025-12-13,P007,D043,South,Karnataka,Bengaluru,Clinic,478,62536.74,6836.9,55699.84,30066.2,25633.64,0,0,General Physician,SR013,21,No
S000206,2024-07-09,P004,D030,West,Rajasthan,Jaipur,Government Tender,420,30206.4,5739.22,24467.18,15027.6,9439.58,0,0,Cardiologist,SR014,55,Yes
S000207,2025-06-10,P003,D010,East,West Bengal,Kolkata,Government Tender,262,21528.54,4090.42,17438.12,10155.12,7283,0,0,Cardiologist,SR015,65,No
S000208,2024-11-06,P010,D016,West,Maharashtra,Mumbai,Retail Pharmacy,184,30085.84,2320.02,27765.82,13614.16,14151.66,0,0,Not Applicable,SR016,43,Yes
S000209,2025-12-11,P009,D005,West,Gujarat,Ahmedabad,Government Tender,288,40605.12,7714.97,32890.15,18624.96,14265.19,0,0,Not Applicable,SR017,44,No
S000210,2025-03-20,P005,D029,West,Gujarat,Ahmedabad,E-Pharmacy,361,30894.38,2129.2,28765.18,16432.72,12332.46,0,0,General Physician,SR018,45,Yes
S000211,2024-11-29,P011,D004,West,Maharashtra,Mumbai,E-Pharmacy,316,60694.12,4644.04,56050.08,29899.92,26150.16,0,0,Cardiologist,SR019,14,Yes
S000212,2024-11-24,P018,D050,North,Uttar Pradesh,Lucknow,Government Tender,58,7375.28,1401.3,5973.98,3965.46,2008.52,0,0,Orthopedist,SR020,24,No
S000213,2024-09-26,P031,D020,South,Tamil Nadu,Chennai,Government Tender,444,53994.84,10259.02,43735.82,25960.68,17775.14,0,0,General Physician,SR021,39,Yes
S000214,2024-09-03,P009,D035,East,Odisha,Bhubaneswar,Government Tender,466,65701.34,12483.25,53218.09,30136.22,23081.87,0,0,Not Applicable,SR022,14,Yes
S000215,2025-01-20,P012,D039,North,Punjab,Ludhiana,E-Pharmacy,184,80542.32,8738.05,71804.27,40884.8,30919.47,0,0,Pulmonologist,SR023,47,No
S000216,2024-01-02,P022,D030,West,Rajasthan,Jaipur,Government Tender,227,39012.22,7412.32,31599.9,17651.52,13948.38,23,3201.75,Not Applicable,SR024,64,No
S000217,2025-11-20,P027,D056,South,Tamil Nadu,Chennai,Retail Pharmacy,509,37111.19,3108.19,34003,17504.51,16498.49,0,0,Diabetologist,SR001,11,Yes
S000218,2024-01-30,P028,D010,East,West Bengal,Kolkata,Government Tender,367,32872.19,6245.72,26626.47,16353.52,10272.95,0,0,General Physician,SR002,62,No
S000219,2024-12-19,P008,D051,North,Punjab,Ludhiana,Retail Pharmacy,106,15284.14,1659.64,13624.5,6792.48,6832.02,0,0,Not Applicable,SR003,35,No
S000220,2024-09-18,P016,D023,East,Odisha,Bhubaneswar,Clinic,398,38749.28,3743.68,35005.6,19279.12,15726.48,0,0,Orthopedist,SR004,59,Yes
S000221,2025-06-01,P016,D049,North,Delhi,New Delhi,E-Pharmacy,49,4770.64,511.2,4259.44,2373.56,1885.88,0,0,Cardiologist,SR005,46,Yes
S000222,2025-12-02,P031,D040,West,Maharashtra,Mumbai,Government Tender,269,32713.09,6215.49,26497.6,15728.43,10769.17,0,0,Gastroenterologist,SR006,57,No
S000223,2025-09-18,P018,D059,East,Odisha,Bhubaneswar,E-Pharmacy,367,46667.72,2840.74,43826.98,25091.79,18735.19,0,0,Cardiologist,SR007,20,No
S000224,2025-03-02,P028,D016,West,Maharashtra,Mumbai,Retail Pharmacy,111,9942.27,835.06,9107.21,4946.16,4161.05,0,0,General Physician,SR008,49,Yes
S000225,2025-01-26,P017,D043,South,Karnataka,Bengaluru,Clinic,198,18322.92,1975.42,16347.5,9745.56,6601.94,0,0,Diabetologist,SR009,17,No
S000226,2024-02-13,P006,D037,North,Delhi,New Delhi,Hospital,292,31515.56,3781.87,27733.69,16944.76,10788.93,0,0,Gastroenterologist,SR010,26,Yes
S000227,2024-04-24,P010,D032,South,Tamil Nadu,Chennai,Hospital,354,57882.54,6945.9,50936.64,26192.46,24744.18,0,0,Not Applicable,SR011,29,Yes
S000228,2024-08-26,P028,D015,North,Punjab,Ludhiana,Government Tender,245,21944.65,4169.48,17775.17,10917.2,6857.97,0,0,General Physician,SR012,43,Yes
S000229,2025-01-15,P024,D007,South,Karnataka,Bengaluru,Hospital,217,92578.71,11109.45,81469.26,46993.52,34475.74,24,9010.43,Cardiologist,SR013,39,Yes
S000230,2025-12-25,P035,D023,East,Odisha,Bhubaneswar,Clinic,171,30903.12,3313.43,27589.69,15222.42,12367.27,0,0,Diabetologist,SR014,58,Yes
S000231,2025-07-12,P012,D019,South,Karnataka,Bengaluru,E-Pharmacy,174,76165.02,5298.42,70866.6,38662.8,32203.8,0,0,Gastroenterologist,SR015,41,Yes
S000232,2025-03-11,P033,D051,North,Punjab,Ludhiana,Retail Pharmacy,73,11176.3,921.54,10254.76,5126.79,5127.97,0,0,Not Applicable,SR016,15,Yes
S000233,2025-06-17,P004,D039,North,Punjab,Ludhiana,E-Pharmacy,312,22439.04,1594.38,20844.66,11163.36,9681.3,0,0,Cardiologist,SR017,34,Yes
S000234,2024-06-05,P029,D023,East,Odisha,Bhubaneswar,Clinic,49,5936.84,412.02,5524.82,3158.05,2366.77,0,0,Pulmonologist,SR018,64,No
S000235,2024-02-24,P002,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,59,2837.31,302.45,2534.86,1433.11,1101.75,0,0,Pulmonologist,SR019,34,No
S000236,2024-01-27,P030,D001,North,Delhi,New Delhi,Retail Pharmacy,448,51976.96,3223.06,48753.9,27946.24,20807.66,0,0,General Physician,SR020,22,Yes
S000237,2024-03-05,P003,D002,North,Uttar Pradesh,Lucknow,Hospital,100,8217,986.04,7230.96,3876,3354.96,5,361.55,General Physician,SR021,3,Yes
S000238,2024-02-09,P008,D022,East,West Bengal,Kolkata,Hospital,45,6488.55,778.63,5709.92,2883.6,2826.32,0,0,Not Applicable,SR022,49,Yes
S000239,2025-03-25,P035,D013,North,Delhi,New Delhi,Clinic,123,22228.56,1336.02,20892.54,10949.46,9943.08,0,0,Cardiologist,SR023,48,Yes
S000240,2025-11-25,P011,D001,North,Delhi,New Delhi,Retail Pharmacy,266,51090.62,4137.77,46952.85,25168.92,21783.93,0,0,Pulmonologist,SR024,27,Yes
S000241,2025-10-13,P023,D045,South,Telangana,Hyderabad,Government Tender,62,11772.56,2236.79,9535.77,5799.48,3736.29,0,0,Orthopedist,SR001,51,No
S000242,2025-05-30,P022,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,249,42793.14,3224.48,39568.66,19362.24,20206.42,0,0,Not Applicable,SR002,18,No
S000243,2025-03-01,P008,D024,Central,Madhya Pradesh,Indore,E-Pharmacy,74,10670.06,1114.07,9555.99,4741.92,4814.07,0,0,Not Applicable,SR003,46,No
S000244,2025-07-22,P006,D012,Central,Madhya Pradesh,Indore,Hospital,533,57526.69,6903.2,50623.49,30929.99,19693.5,0,0,Pulmonologist,SR004,27,Yes
S000245,2024-12-09,P010,D043,South,Karnataka,Bengaluru,Clinic,132,21583.32,1621.54,19961.78,9766.68,10195.1,0,0,Not Applicable,SR005,16,No
S000246,2024-06-18,P030,D054,West,Rajasthan,Jaipur,E-Pharmacy,372,43159.44,3525.1,39634.34,23205.36,16428.98,0,0,Cardiologist,SR006,52,Yes
S000247,2024-09-27,P034,D029,West,Gujarat,Ahmedabad,E-Pharmacy,154,22514.8,2373.03,20141.77,10187.1,9954.67,0,0,Not Applicable,SR007,53,Yes
S000248,2025-05-15,P017,D046,East,West Bengal,Kolkata,Retail Pharmacy,400,37016,4038.26,32977.74,19688,13289.74,18,1484,Pulmonologist,SR008,33,Yes
S000249,2024-10-02,P007,D038,North,Uttar Pradesh,Lucknow,Clinic,170,22241.1,2013.9,20227.2,10693,9534.2,0,0,Orthopedist,SR009,46,No
S000250,2025-05-22,P022,D040,West,Maharashtra,Mumbai,Government Tender,193,33168.98,6302.11,26866.87,15007.68,11859.19,0,0,Not Applicable,SR010,53,No
S000251,2024-01-08,P012,D052,West,Maharashtra,Mumbai,Hospital,51,22324.23,2678.91,19645.32,11332.2,8313.12,5,1926.01,Cardiologist,SR011,16,Yes
S000252,2024-05-03,P026,D004,West,Maharashtra,Mumbai,E-Pharmacy,413,20918.45,1813.14,19105.31,10564.54,8540.77,0,0,Pulmonologist,SR012,16,Yes
S000253,2024-12-02,P028,D057,South,Telangana,Hyderabad,Hospital,130,11644.1,1397.29,10246.81,5792.8,4454.01,0,0,Cardiologist,SR013,25,Yes
S000254,2025-10-26,P029,D059,East,Odisha,Bhubaneswar,E-Pharmacy,82,9935.12,776.05,9159.07,5284.9,3874.17,0,0,Diabetologist,SR014,3,Yes
S000255,2024-08-17,P003,D018,West,Rajasthan,Jaipur,Clinic,276,22678.92,2195.93,20482.99,10697.76,9785.23,0,0,Diabetologist,SR015,24,Yes
S000256,2025-01-04,P021,D036,Central,Madhya Pradesh,Indore,Retail Pharmacy,229,36301.08,2909.48,33391.6,16652.88,16738.72,0,0,Not Applicable,SR016,27,Yes
S000257,2025-08-15,P007,D058,East,West Bengal,Kolkata,Clinic,242,31660.86,3303.21,28357.65,15221.8,13135.85,0,0,Cardiologist,SR017,5,Yes
S000258,2025-09-28,P027,D015,North,Punjab,Ludhiana,Government Tender,472,34413.52,6538.57,27874.95,16232.08,11642.87,0,0,Diabetologist,SR018,52,No
S000259,2024-03-17,P017,D016,West,Maharashtra,Mumbai,Retail Pharmacy,188,17397.52,1107.64,16289.88,9253.36,7036.52,20,1732.97,Orthopedist,SR019,46,Yes
S000260,2024-09-22,P014,D049,North,Delhi,New Delhi,E-Pharmacy,280,14047.6,1276.86,12770.74,7095.2,5675.54,0,0,Diabetologist,SR020,48,Yes
S000261,2025-12-26,P011,D051,North,Punjab,Ludhiana,Retail Pharmacy,243,46673.01,5047.89,41625.12,22992.66,18632.46,0,0,Cardiologist,SR021,34,No
S000262,2025-05-02,P029,D048,Central,Madhya Pradesh,Indore,Clinic,298,36105.68,3868.21,32237.47,19206.1,13031.37,0,0,Diabetologist,SR022,11,Yes
S000263,2025-09-05,P017,D044,South,Tamil Nadu,Chennai,E-Pharmacy,324,29982.96,2834.93,27148.03,15947.28,11200.75,37,3100.24,General Physician,SR023,15,Yes
S000264,2025-04-01,P020,D060,Central,Madhya Pradesh,Indore,Government Tender,150,18993,3608.67,15384.33,8442,6942.33,7,717.94,Not Applicable,SR024,51,Yes
S000265,2025-10-11,P033,D017,West,Gujarat,Ahmedabad,Hospital,275,42102.5,5052.3,37050.2,19313.25,17736.95,0,0,Not Applicable,SR001,3,Yes
S000266,2024-08-09,P023,D019,South,Karnataka,Bengaluru,E-Pharmacy,141,26773.08,2464.14,24308.94,13189.14,11119.8,0,0,Gastroenterologist,SR002,48,Yes
S000267,2024-02-03,P032,D022,East,West Bengal,Kolkata,Hospital,126,14643.72,1757.25,12886.47,6507.9,6378.57,0,0,Not Applicable,SR003,50,Yes
S000268,2025-05-18,P013,D041,West,Gujarat,Ahmedabad,Retail Pharmacy,63,3517.92,257.83,3260.09,1716.12,1543.97,1,51.75,Pulmonologist,SR004,4,Yes
S000269,2024-06-23,P014,D051,North,Punjab,Ludhiana,Retail Pharmacy,276,13846.92,1002.78,12844.14,6993.84,5850.3,0,0,Diabetologist,SR005,36,No
S000270,2025-03-10,P033,D040,West,Maharashtra,Mumbai,Government Tender,420,64302,12217.38,52084.62,29496.6,22588.02,0,0,Not Applicable,SR006,50,No
S000271,2025-11-15,P013,D058,East,West Bengal,Kolkata,Clinic,160,8934.4,921.1,8013.3,4358.4,3654.9,0,0,Diabetologist,SR007,3,Yes
S000272,2025-05-02,P019,D031,South,Karnataka,Bengaluru,Retail Pharmacy,136,19638.4,1347.85,18290.55,9441.12,8849.43,4,537.96,Cardiologist,SR008,29,Yes
S000273,2024-07-23,P036,D055,South,Karnataka,Bengaluru,Government Tender,68,30394.64,5774.98,24619.66,15428.52,9191.14,0,0,Pulmonologist,SR009,36,No
S000274,2024-07-28,P009,D029,West,Gujarat,Ahmedabad,E-Pharmacy,83,11702.17,718.3,10983.87,5367.61,5616.26,0,0,Not Applicable,SR010,40,Yes
S000275,2024-09-29,P012,D018,West,Rajasthan,Jaipur,Clinic,306,133945.38,12626.58,121318.8,67993.2,53325.6,0,0,Orthopedist,SR011,30,Yes
S000276,2024-05-14,P033,D060,Central,Madhya Pradesh,Indore,Government Tender,326,49910.6,9483.01,40427.59,22894.98,17532.61,0,0,Not Applicable,SR012,72,No
S000277,2025-04-28,P008,D044,South,Tamil Nadu,Chennai,E-Pharmacy,307,44266.33,3057.81,41208.52,19672.56,21535.96,0,0,Not Applicable,SR013,22,Yes
S000278,2024-07-10,P011,D011,East,Odisha,Bhubaneswar,Retail Pharmacy,138,26505.66,1887.31,24618.35,13057.56,11560.79,0,0,Pulmonologist,SR014,3,Yes
S000279,2025-05-24,P027,D050,North,Uttar Pradesh,Lucknow,Government Tender,222,16186.02,3075.34,13110.68,7634.58,5476.1,0,0,General Physician,SR015,26,No
S000280,2024-10-10,P012,D010,East,West Bengal,Kolkata,Government Tender,286,125190.78,23786.25,101404.53,63549.2,37855.33,0,0,Orthopedist,SR016,68,No
S000281,2025-04-03,P021,D049,North,Delhi,New Delhi,E-Pharmacy,381,60396.12,4364.41,56031.71,27706.32,28325.39,0,0,Not Applicable,SR017,43,Yes
S000282,2025-09-13,P018,D052,West,Maharashtra,Mumbai,Hospital,137,17420.92,2090.51,15330.41,9366.69,5963.72,0,0,Cardiologist,SR018,25,Yes
S000283,2025-12-19,P022,D010,East,West Bengal,Kolkata,Government Tender,386,66337.96,12604.21,53733.75,30015.36,23718.39,0,0,Not Applicable,SR019,62,No
S000284,2025-02-15,P031,D022,East,West Bengal,Kolkata,Hospital,375,45603.75,5472.45,40131.3,21926.25,18205.05,0,0,Pulmonologist,SR020,60,Yes
S000285,2024-08-15,P024,D035,East,Odisha,Bhubaneswar,Government Tender,484,206488.92,39232.89,167256.03,104815.04,62440.99,0,0,Pulmonologist,SR021,27,No
S000286,2024-08-21,P035,D049,North,Delhi,New Delhi,E-Pharmacy,209,37770.48,2619.68,35150.8,18605.18,16545.62,0,0,Gastroenterologist,SR022,56,Yes
S000287,2025-05-02,P014,D018,West,Rajasthan,Jaipur,Clinic,196,9833.32,842.3,8991.02,4966.64,4024.38,0,0,Orthopedist,SR023,21,Yes
S000288,2024-01-21,P001,D021,South,Telangana,Hyderabad,Retail Pharmacy,440,18876,1442.55,17433.45,9209.2,8224.25,25,990.54,Orthopedist,SR024,51,Yes
S000289,2025-01-23,P018,D018,West,Rajasthan,Jaipur,Clinic,91,11571.56,768.45,10803.11,6221.67,4581.44,0,0,Cardiologist,SR001,32,No
S000290,2024-07-20,P003,D022,East,West Bengal,Kolkata,Hospital,339,27855.63,3342.68,24512.95,13139.64,11373.31,0,0,Orthopedist,SR002,52,Yes
S000291,2025-02-03,P011,D058,East,West Bengal,Kolkata,Clinic,175,33612.25,3639.52,29972.73,16558.5,13414.23,0,0,Gastroenterologist,SR003,19,No
S000292,2025-12-29,P030,D050,North,Uttar Pradesh,Lucknow,Government Tender,117,13574.34,2579.12,10995.22,7298.46,3696.76,11,1033.74,Gastroenterologist,SR004,12,Yes
S000293,2024-02-25,P018,D029,West,Gujarat,Ahmedabad,E-Pharmacy,444,56459.04,5020.1,51438.94,30356.28,21082.66,0,0,General Physician,SR005,41,Yes
S000294,2024-02-12,P031,D042,West,Rajasthan,Jaipur,Hospital,61,7418.21,890.19,6528.02,3566.67,2961.35,0,0,Gastroenterologist,SR006,44,Yes
S000295,2025-08-21,P022,D047,East,Odisha,Bhubaneswar,Hospital,142,24404.12,2928.49,21475.63,11041.92,10433.71,0,0,Not Applicable,SR007,43,Yes
S000296,2024-09-09,P001,D054,West,Rajasthan,Jaipur,E-Pharmacy,110,4719,316.93,4402.07,2302.3,2099.77,0,0,Cardiologist,SR008,44,Yes
S000297,2024-02-03,P023,D035,East,Odisha,Bhubaneswar,Government Tender,408,77471.04,14719.5,62751.54,38164.32,24587.22,0,0,Gastroenterologist,SR009,7,Yes
S000298,2024-02-18,P025,D016,West,Maharashtra,Mumbai,Retail Pharmacy,294,9316.86,772.63,8544.23,4545.24,3998.99,0,0,Cardiologist,SR010,66,No
S000299,2024-01-19,P033,D026,North,Uttar Pradesh,Lucknow,Retail Pharmacy,450,68895,6107.38,62787.62,31603.5,31184.12,0,0,Not Applicable,SR011,32,No
S000300,2025-06-11,P010,D038,North,Uttar Pradesh,Lucknow,Clinic,246,40223.46,4323.15,35900.31,18201.54,17698.77,0,0,Not Applicable,SR012,28,Yes
S000301,2025-01-02,P019,D023,East,Odisha,Bhubaneswar,Clinic,286,41298.4,2764.43,38533.97,19854.12,18679.85,0,0,Cardiologist,SR013,41,Yes
S000302,2025-08-04,P036,D030,West,Rajasthan,Jaipur,Government Tender,422,188625.56,35838.86,152786.7,95747.58,57039.12,0,0,Pulmonologist,SR014,56,Yes
S000303,2025-02-13,P032,D005,West,Gujarat,Ahmedabad,Government Tender,146,16968.12,3223.94,13744.18,7540.9,6203.28,0,0,Not Applicable,SR015,28,Yes
S000304,2025-10-31,P006,D057,South,Telangana,Hyderabad,Hospital,434,46841.62,5620.99,41220.63,25185.02,16035.61,0,0,Orthopedist,SR016,21,Yes
S000305,2024-09-06,P012,D029,West,Gujarat,Ahmedabad,E-Pharmacy,465,203544.45,21938.73,181605.72,103323,78282.72,0,0,Pulmonologist,SR017,53,Yes
S000306,2024-06-30,P027,D038,North,Uttar Pradesh,Lucknow,Clinic,165,12030.15,896.74,11133.41,5674.35,5459.06,0,0,General Physician,SR018,50,No
S000307,2025-04-13,P029,D039,North,Punjab,Ludhiana,E-Pharmacy,164,19870.24,1930.7,17939.54,10569.8,7369.74,0,0,Diabetologist,SR019,40,Yes
S000308,2024-08-14,P033,D058,East,West Bengal,Kolkata,Clinic,395,60474.5,5497.86,54976.64,27740.85,27235.79,0,0,Not Applicable,SR020,3,Yes
S000309,2024-08-04,P035,D049,North,Delhi,New Delhi,E-Pharmacy,359,64878.48,4640.59,60237.89,31958.18,28279.71,0,0,Diabetologist,SR021,44,Yes
S000310,2024-09-30,P008,D001,North,Delhi,New Delhi,Retail Pharmacy,125,18023.75,1700.07,16323.68,8010,8313.68,0,0,Not Applicable,SR022,24,Yes
S000311,2025-08-29,P003,D003,North,Punjab,Ludhiana,Clinic,249,20460.33,1539.78,18920.55,9651.24,9269.31,0,0,Pulmonologist,SR023,42,Yes
S000312,2024-11-11,P010,D022,East,West Bengal,Kolkata,Hospital,401,65567.51,7868.1,57699.41,29669.99,28029.42,0,0,Not Applicable,SR024,55,Yes
